Defeat( janowicz , lleyton hewitt )
Defeat( murray , grigordimitrov )
Defeat( taylor townsend , vandeweghe )
Defeat( teresa , mara teresa )
Defeat( olhovskiy , jim courier )
Defeat( puig , monica puig )
Defeat( martina hingis , hingis )
Defeat( jim courier , courier )
Defeat( alize cornet , a )
Defeat( barbora zahlavoyastrycova , wozniacki )
Defeat( rafaello , wimbledon )
Defeat( pavlyuchenkova , riske )
Defeat( kev , anderson )
Defeat( babos , timea babos )
Defeat( feliciano lopez , lopez )
Defeat( murray , blaz rola )
Defeat( kania , li na )
Defeat( garcia-lopez , guillermo garcia-lopez )
Defeat( wilding , anthony wilding )
Defeat( kirilenko , en )
Defeat( chardy , marin cilic )
Defeat( djokovic , venus williams )
Defeat( roger-vasselin , edouard roger-vasselin )
Defeat( raf , roger federer )
Defeat( hewitt , lleyton hewitt )
Defeat( nehwal , yeh )
Defeat( wawrinka , stan wawrinka wawrinka )
Defeat( rafael nadal , nadal )
Defeat( djokovic , roge )
Defeat( barry cowan , bouchard )
Defeat( mikhail kuku , kuku )
Defeat( jaziri , malek jaziri )
Defeat( petkovic , katarzyna piter )
Defeat( lisicki , sabina lisicki )
Defeat( t , murray )
Defeat( hewitt , michal przysiezny )
Defeat( shuai peng - http://t.co/jlrjebv7km , peng )
Defeat( muller , federer )
Defeat( roland garro , sharapova )
Defeat( ivanovic , sabine lis )
Defeat( aliz cornet http://t.co/kqg0tykxr5 , http://t.co/kqg0tykxr5 )
Defeat( isner , nicolas mahut )
Defeat( zimonjic , samantha stosur )
Defeat( stefanie , stefanie voegele )
Defeat( na , li na )
Defeat( date-krumm , kimiko date-krumm )
Defeat( federer , rafa )
Defeat( federer , sharapova )
Defeat( stubbs , rennae stubbs )
Defeat( federer , wimble )
Defeat( jiri vesely , gasquet )
Defeat( djokovic , roger federe )
Defeat( shvedova , yaroslava shvedova )
Defeat( aliz cor , cor )
Defeat( nadal , barker )
Defeat( roger , nadal )
Defeat( stosur , wickmayer )
Defeat( fognini , murray )
Defeat( dimitrov , djoko )
Defeat( djokovic , rogr federr )
Defeat( djokovic , grigor )
Defeat( stan , stan wawrinka wimble )
Defeat( barthel , romina oprandi )
Defeat( sveta , maria )
Defeat( nadal , lukas rosol )
Defeat( safarova , hercog )
Defeat( mayer , marcos baghdatis )
Defeat( alex salmond , murray )
Defeat( johan sebastien tatlot , tatlot )
Defeat( klizan , martin klizan )
Defeat( shuai peng http://t.co/fcd9k2jiwn , http://t.co/fcd9k2jiwn )
Defeat( gasquet , nadal )
Defeat( andy murray , and )
Defeat( jimmy connors , connors )
Defeat( kukushkin , rafael nada )
Defeat( djokovic , dimitrov )
Defeat( #kukushkin , nadal #wimbledon #kukushkin )
Defeat( murray , venus williams )
Defeat( djokovic , roger fed )
Defeat( serena , nadal )
Defeat( hercog , polona hercog )
Defeat( kanepi , lisicki )
Defeat( tsonga , djokovic )
Defeat( cox , ward )
Defeat( martic , petra martic )
Defeat( kvitova , mona barthel )
Defeat( kiwi , williams )
Defeat( nishikori , kenny de schepper )
Defeat( bouchard , milos raonic )
Defeat( paire , benoit paire )
Defeat( kvitova , eugenie bouchard eugenie bouc )
Defeat( hard , darlene hard )
Defeat( murray , becker )
Defeat( giraldo , federer )
Defeat( watson , ajla tomljanovic )
Defeat( bouchard , sharapova )
Defeat( scheepers , serena williams )
Defeat( smethurst , daniel smethurst )
Defeat( nadal , bjorn borg )
Defeat( murray , nick kyrgios )
Defeat( stan , stan wawrinka )
Defeat( dimitrov , and )
Defeat( herbert , pierre-huges herbert )
Defeat( serena , svetlana )
Defeat( nick kyrgios http://t.co/fdluphd4ih , http://t.co/fdluphd4ih )
Defeat( federer , paolo lorenzi )
Defeat( kazakhstans mikhail kukushkin , kukushkin )
Defeat( stan , stan wawrinka roger )
Defeat( and , jamie )
Defeat( murray , sania mirza )
Defeat( william watch andy murray , middleton )
Defeat( maria sharapova , sharapova )
Defeat( murray , federer )
Defeat( rodger , andy )
Defeat( john isn , isner )
Defeat( nick kyrgios http://t.co/vofl6j34uw , http://t.co/vofl6j34uw )
Defeat( scot , dimitrov )
Defeat( wimbledon , rafaello )
Defeat( stan , stan wawrinka mandar )
Defeat( djokovic , sampras )
Defeat( federer , roger fede )
Defeat( charlie , charlie passarell )
Defeat( kvitova , eugenie bouch )
Defeat( busta , pablo carreno busta )
Defeat( federer , roger federers )
Defeat( andy murray , murray )
Defeat( rog , novak )
Defeat( tatishvili , anna tatishvili )
Defeat( williams , radwanska )
Defeat( t , silverstone )
Defeat( #proud , nadal #proud )
Defeat( peter dooh , dooh )
Defeat( david ferrer , kuznetsov )
Defeat( federer , tennis-djokovic )
Defeat( andy , murray )
Defeat( ivanisevic , g ivanisevic )
Defeat( novak , roger )
Defeat( janowicz , andy murray )
Defeat( pahlevy , roger federer )
Defeat( erakovic , marina erakovic )
Defeat( saina , sania )
Defeat( djocavic , murray )
Defeat( michael roddy london , federer )
Defeat( federer , andy murray )
Defeat( chuckle , barry chuckle )
Defeat( and , blaz rola )
Defeat( diyas , zarina diyas )
Defeat( wozniacki , ana konjuh )
Defeat( nadal , raonic )
Defeat( dimitrov , djokovic )
Defeat( bouchard , marketwatch http://t.co/s2p4i66sev )
Defeat( tiafoe , francis tiafoe )
Defeat( yani , stosur )
Defeat( connors , jimmy connors )
Defeat( cornet , alize cornet )
Defeat( mike bryan , bob )
Defeat( granollers , marcel granollers )
Defeat( paula , paula ormaechea )
Defeat( ana ivanovic , lisicki )
Defeat( to , ajla tomljanovic )
Defeat( cam , juncker )
Defeat( paes , mirza )
Defeat( gulbis , roger federer )
Defeat( bouchard , petra kivitova )
Defeat( sousa , joao sousa )
Defeat( stepanek , mike dickson )
Defeat( andy , tignor )
Defeat( aliz cornet http://t.co/vkro2ok0zi , http://t.co/vkro2ok0zi )
Defeat( bouchard , petra kvitova http://t.co/3snnihuqvh )
Defeat( grigor grigordimitrov , grigordimitrov )
Defeat( dmitrov , djokovic )
Defeat( djokovic , boris )
Defeat( pironkova , tsvetana pironkova )
Defeat( halla , alejandro halla )
Defeat( simon , roberto bautista )
Defeat( federer , hope novak )
Defeat( berdych , tom berdych )
Defeat( federer , fox )
Defeat( lisicki , halep )
Defeat( novak djokovic , djokovic )
Defeat( polona , polona hercog )
Defeat( novak , boris )
Defeat( kevin , kevin anderson )
Defeat( i , joseph http://t.co/xvksfy9g7c )
Defeat( bolleli , nishikori )
Defeat( alize cornet , williams )
Defeat( tsonga , jimmy wang )
Defeat( lopez , feliciano lopez )
Defeat( kerbe , angelique kerbe )
Defeat( zopp , estonias zopp )
Defeat( brito , michelle larcher de brito )
Defeat( ivanisevic , agassi )
Defeat( djokovic , grigor dimitrov follow )
Defeat( anderson , kevin anderson )
Defeat( aliz cornet http://t.co/vvz6dborqn , http://t.co/vvz6dborqn )
Defeat( tsonga , jo-wilfried tsonga )
Defeat( vesely , rafael )
Defeat( nestor , nenad zimonjic )
Defeat( sharapo , angelique kerber )
Defeat( djokovic , hartley )
Defeat( safarova , petra kvitova )
Defeat( errani , garcia )
Defeat( serena , townsend )
Defeat( rola , andy murray )
Defeat( federer , i. br )
Defeat( makarova , #ekaterina makarova )
Defeat( zheng , jie zheng )
Defeat( eugenie , kvitova )
Defeat( wawrinka , getty )
Defeat( warwrinka , kei nishiko )
Defeat( bouzkova , dalma galfi )
Defeat( casey dellacqua , murray )
Defeat( sousa , j. sousa )
Defeat( wim , andy murray )
Defeat( dancevic , frank dancevic )
Defeat( teliana , teliana pereira )
Defeat( donskoy , evgeny donskoy )
Defeat( wawrinka , roger federer )
Defeat( to , eugenie buchard )
Defeat( grigor dimitrov , and )
Defeat( lukas rosol , rosol )
Defeat( yanina wickmeyer , in )
Defeat( zopp , ernests gulb )
Defeat( bouchar , eugenie bouchar )
Defeat( safarova , lucie saf )
Defeat( murray , andy murray )
Defeat( ag , roberto bautista agut )
Defeat( gremelmayr , mikhail youzhny )
Defeat( bromwich , john bromwich )
Defeat( simon , andy murr )
Defeat( eugenie , eugenie bouchard )
Defeat( federer , novak djokov )
Defeat( bouchard , petra kvitova )
Defeat( dimitro , grigor dimitro )
Defeat( novotna , jana novotna )
Defeat( martin , rafael nadal )
Defeat( watson , flipkens )
Defeat( riath al-samarrai , strycova )
Defeat( rybakov , baldi )
Defeat( an , kevin an )
Defeat( monica , forcederrors duckdablackswan lol )
Defeat( aliz cornet http://t.co/omh1srsddl , http://t.co/omh1srsddl )
Defeat( wawrinka , joao sousa )
Defeat( serena williams serena williams , aliz )
Defeat( gonzalez-lipsky , leander paes-radek stepanek )
Defeat( djokovic , bouchard )
Defeat( muguruza , garbine muguruza )
Defeat( dimitrov , maria sharapova )
Defeat( federer , roger federer )
Defeat( federer , lisicki )
Defeat( serena , ivanovic )
Defeat( hemsworth , rodger )
Defeat( hanescu , victor hanescu )
Defeat( boris , novak )
Defeat( federer , djokobvic )
Defeat( dimitrov , roger vs dimitrov )
Defeat( andy murray , grigo )
Defeat( toni , rosol )
Defeat( federer , wawrinka )
Defeat( anderson , fabio fognini )
Defeat( fognini , kevin )
Defeat( hill , murray )
Defeat(  ,  )
Defeat( joe liotine lifetimes , lifetimes )
Defeat( andy , david )
Defeat( ito , tatsuma ito )
Defeat( roger , stan wawrinka )
Defeat( nadal , rafael )
Defeat( aoyama , shuko aoyama )
Defeat( alison , alison van uytvanck )
Defeat( rafael nadal , luk )
Defeat( rafael nadal , lu )
Defeat( edberg , djokovic )
Defeat( djokovic , victoria beckham )
Defeat( andy murray , anderson )
Defeat( kim , kate )
Defeat( kevi , andy murray )
Defeat( klizan , lukas )
Defeat( sveta , jj )
Defeat( li , maria sharapova )
Defeat( cox , damien cox )
Defeat( bouchard , saviano )
Defeat( slo , aljaz bendene slo )
Defeat( andrea , andrea hlavackova )
Defeat( nadal , kyrogis )
Defeat( navratilova , chris evert lloyd )
Defeat( wawrinka , wawrinka )
Defeat( nadal , nick kyrgios )
Defeat( shvedova , sara errani )
Defeat( nadal , nick krygios )
Defeat( anderson , kevin anderson man )
Defeat( chan , mirnyi )
Defeat( smitkova , coco vandeweghe )
Defeat( barbora zahlavova stryco , stryco )
Defeat( swan , katie swan )
Defeat( djokovic , silverstone )
Defeat( aliz cornet mandari6 england gbr , gbr )
Defeat( wickmayer , yanina wickmayer )
Defeat( ivanovic , williams )
Defeat( rafael , rafael nadal )
Defeat( murray , maria sharapova )
Defeat( rafaelnadal , lukas rosol )
Defeat( shuai peng http://t.co/lmajcmiq3k , peng )
Defeat( roddick , nole )
Defeat( connors , mcenroe )
Defeat( robredo , stan wawrinka )
Defeat( watson , alja tomljanovic )
Defeat( rafael nadal , mikhail )
Defeat( connors , ashe )
Defeat( jj , hewitt )
Defeat( bouchard , daniela hantuchova )
Defeat( getty , murray )
Defeat( http://t.co/vqrmu8ndun , eugenie bouchard http://t.co/vqrmu8ndun )
Defeat( nick kyrgios , janowicz )
Defeat( federer , lewishamilton )
Defeat( youzhny , mikhail youzhny )
Defeat( bouchard , jim parsons )
Defeat( azarenka , #bojana jovanoski )
Defeat( federer , novac djokovic )
Defeat( williams , rafael nadaladvance )
Defeat( bouchard , federer )
Defeat( zvonareva , donna vekic )
Defeat( williams , venus willia )
Defeat( borg , john mcenroe )
Defeat( safarova , breitbart )
Defeat( stepanek , djokovic )
Defeat( simona , eugenie bouchard )
Defeat( cornet , aliz cornet )
Defeat( shuai peng http://t.co/jj9vu09qo1 , http://t.co/jj9vu09qo1 )
Defeat( aliz cornet , willia )
Defeat( angelique kerber hel , hel )
Defeat( mirnyi , hao-ching chan )
Defeat( andy murray , tim )
Defeat( makarova , lucie )
Defeat( mallory , molla mallory )
Defeat( bryan , sock )
Defeat( gabashvili , teymuraz gabashvili )
Defeat( angeli , sharapova )
Defeat( grigor dimitrov.kajobajunior , dimitrov.kajobajunior )
Defeat( #wimbledon2014 , simon #wimbledon2014 )
Defeat( nick kyrgios http://t.co/39vjudepnr , http://t.co/39vjudepnr )
Defeat( monroe , shuai zhang )
Defeat( roger federer , raoni )
Defeat( bouchard , murray )
Defeat( wawrinka , sousa )
Defeat( angelique kerber he , he )
Defeat( fognini , wayne ferreria )
Defeat( jovanovski , bojana jovanovski )
Defeat( tomlijanovic , watson )
Defeat( djokovic , simon gerrans )
Defeat( kristina , kristina mladenovic )
Defeat( lepchenko , pironkova )
Defeat( radek , novak djokovic )
Defeat( nadal , djokovic )
Defeat( djokovic , nole )
Defeat( nadal , nick kyriogs )
Defeat( carreno , ferrer )
Defeat( william watch andy murray , murray )
Defeat( rodger federer , federer )
Defeat( aliz cornet https://t.co/rvwn5itefk , https://t.co/rvwn5itefk )
Defeat( fognin , wayne ferreria )
Defeat( nieminen , federico delbonis )
Defeat( dimitrov , roger federer )
Defeat( yuuup , murray )
Defeat( simon , eugenie bouchard )
Defeat( istomin , denis istomin )
Defeat( kvitova , petra kvitova )
Defeat( grigor , novak djokovic )
Defeat( kyrgois , nadal )
Defeat( jimmy , jimmy connors )
Defeat( di , novak djokovic )
Defeat( williams , chanelle scheepers )
Defeat( lopez , wawrinka )
Defeat( tsonga , grigor dimtrov )
Defeat( rosol , roger federer )
Defeat( pavlyuchenkova , anastasia pavlyuchenkova )
Defeat( djokovic , federer )
Defeat( lewis , chris lewis )
Defeat( shuai peng http://t.co/ai9feafqon , http://t.co/ai9feafqon )
Defeat( ferr , andy murray )
Defeat( glushko , julia glushko )
Defeat( lols , federer )
Defeat( jovanovski , victoria azarenka )
Defeat( townsend , taylor townsend )
Defeat( matosevic , marinko matosevic )
Defeat( tsonga , novak )
Defeat( aga , halep )
Defeat( br , john br )
Defeat( radek stepanek , paes )
Defeat( dimitrov , milos raonic )
Defeat( zahlavova strycova , strycova )
Defeat( glushko , sabine lisicki )
Defeat( hanescu , tomas )
Defeat( eugenie , eugenie #bouchard )
Defeat( federer , jacob steinberg )
Defeat( struff , jan-lennard struff )
Defeat( sloane stephens , stosur )
Defeat( grigor dimitrov , djokovic )
Defeat( nara , kurumi nara )
Defeat( goffin , huffington )
Defeat( roger , sharapova )
Defeat( serena , marion bartoli )
Defeat( kate , murray )
Defeat( gabashvili , puetz )
Defeat( ana konjuh , a )
Defeat( go , grigor dimitrov )
Defeat( novak , novak djokovic )
Defeat( nishikori , kei nishikori )
Defeat( lukasz , dusan lajovic )
Defeat( ashe , arthur ashe )
Defeat( raonic , renata teague )
Defeat( novak , dimitrov )
Defeat( barbora zahlavova strycova http://t.co/qqfahp1czf , http://t.co/qqfahp1czf )
Defeat( djokovi , novak djokovi )
Defeat( paszek , tamira paszek )
Defeat( nadal , roger federer )
Defeat( barty-dellacqua , errani-vinci )
Defeat( kvitova , eugenie http://t.co/xbgusw7ira )
Defeat( na , venus williams )
Defeat( halep , petra kvitova )
Defeat( maheshbhupathi , doohan )
Defeat( kerber , angelique kerber )
Defeat( pospisil , jack )
Defeat( brybry , wank sock )
Defeat( djokovic , roger fede )
Defeat( rafa , nick kyrgios )
Defeat( murray , pete sampras )
Defeat( evans , daniel evans )
Defeat( luci , petra kvitova )
Defeat( angelique kerber http://t.co/7c1yfgixgx , http://t.co/7c1yfgixgx )
Defeat( nadal , andy murray )
Defeat( klizan , nadal )
Defeat( hanescu , roger )
Defeat( simon , andy murray )
Defeat( dudley , watson )
Defeat( paula , paula kania )
Defeat( jaksic , jovana jaksic )
Defeat( shuai peng http://t.co/mj4rlrb7w5 , http://t.co/mj4rlrb7w5 )
Defeat( lucie , petra kvitova )
Defeat( luc , petra kvitova )
Defeat( anderson , andy murray )
Defeat( federer , del potro )
Defeat( bouchar , petra kvitova )
Defeat( barthel , mona barthel )
Defeat( tomic , dellacqua )
Defeat( ferrer , andrey kuznetsov )
Defeat( lisicki , simona halep )
Defeat( nadal , novac )
Defeat( shuai peng http://t.co/n3pmasoqub , http://t.co/n3pmasoqub )
Defeat( lendl , brad park )
Defeat( kvitova , eugenie bouchard story )
Defeat( kuk , mikhail kuk )
Defeat( murray , kyrgios )
Defeat( rafaelnadal , andy )
Defeat( fognini , fabio fognini )
Defeat( novak , golubev )
Defeat( llodra , nicolas mahut )
Defeat( chin , max mirnyi/hao-chang chin )
Defeat( jiri vesely , vesely )
Defeat( muller , roger federer )
Defeat( vinci , roberta vinci )
Defeat( aliz cornet http://t.co/ , http://t.co/ )
Defeat( dimitrov , jacob steinberg )
Defeat( lukas , nadal )
Defeat( dinah , dinah pfizenmaier )
Defeat( dimitrov , murray )
Defeat( halep , benrothenberg )
Defeat( ha , alize cornet )
Defeat( zopp , jurgen zopp )
Defeat( bouchard , eugenia bouchard )
Defeat( gibson , darlene hard )
Defeat( kyrgios , john-patrick smith )
Defeat( frances alize cornet , cornet )
Defeat( federer , warren #rog )
Defeat( kvitova , eugen )
Defeat( mahut , nicolas mahut )
Defeat( djokovic lukas rosol steve darcis nick kyrgios , muller )
Defeat( ro , blaz rola )
Defeat( george bastl , bastl )
Defeat( simon , thomas tolkien )
Defeat( halep , mike dickson )
Defeat( pavic , a. pavic )
Defeat( novak , federer )
Defeat( suarez-navarro , zarina diyas )
Defeat( querrey , mahut )
Defeat( #kukushkin , mikhail #kukushkin )
Defeat( djokovic , boris becker )
Defeat( rich , nick kyrgios )
Defeat( safarov , lucie safarov )
Defeat( kerber , simona halep )
Defeat( roger federer , tom )
Defeat( jerzy janowicz , janowicz )
Defeat( carina , carina witthoeft )
Defeat( sam , federer )
Defeat( safarova , bouchard )
Defeat( murray , roberto agut )
Defeat( tsonga , jurgen melzer )
Defeat( #kyrios , rafael )
Defeat( aliz cornet http://t.co/xr8itcfgws , http://t.co/xr8itcfgws )
Defeat( feliciano lopez , isner )
Defeat( ivanoiv , sabine lisicki )
Defeat( david , andy murray )
Defeat( fede , roger fede )
Defeat( ivanovic , sabine li )
Defeat( stepanek , radek stepanek )
Defeat( gasquet , kryigos )
Defeat( varvara , varvara lepchenko )
Defeat( federer , rosberg )
Defeat( wozniacki , caroline wozniacki )
Defeat( beck , annika beck )
Defeat( john mc , kyrgios )
Defeat( murray , serena wins )
Defeat( barker , tim henman )
Defeat( shuai peng http://t.co/arz56ovxjg , http://t.co/arz56ovxjg )
Defeat( simon , nole )
Defeat( robredo , federer )
